ASIN,Brand Name,List Price($)(Week 49 ),List Price($)(Week 50 ),List Price($)(Week 51 ),List Price($)(Week 52 ),Product GMS($)(Week 49 ),Product GMS($)(Week 50 ),Product GMS($)(Week 51 ),Product GMS($)(Week 52 ),ASP(Week 49 ),ASP(Week 50 ),ASP(Week 51 ),ASP(Week 52 ),CM(Week 49 )(%),CM(Week 50 )(%),CM(Week 51 )(%),CM(Week 52 )(%),CP($)(Week 49 ),CP($)(Week 50 ),CP($)(Week 51 ),CP($)(Week 52 ),Net PPM(Week 49 )(%),Net PPM(Week 50 )(%),Net PPM(Week 51 )(%),Net PPM(Week 52 )(%),GV(Week 49 ),GV(Week 50 ),GV(Week 51 ),GV(Week 52 ),SoROOS(%)(Week 49 )(%),SoROOS(%)(Week 50 )(%),SoROOS(%)(Week 51 )(%),SoROOS(%)(Week 52 )(%),Vendor Confirmation Rate - Sourceable(Week 49 )(%),Vendor Confirmation Rate - Sourceable(Week 50 )(%),Vendor Confirmation Rate - Sourceable(Week 51 )(%),Vendor Confirmation Rate - Sourceable(Week 52 )(%),Fill Rate - Sourceable(Week 49 )(%),Fill Rate - Sourceable(Week 50 )(%),Fill Rate - Sourceable(Week 51 )(%),Fill Rate - Sourceable(Week 52 )(%),SELLABLE_ON_HAND_UNITS(Week 49 ),SELLABLE_ON_HAND_UNITS(Week 50 ),SELLABLE_ON_HAND_UNITS(Week 51 ),SELLABLE_ON_HAND_UNITS(Week 52 ),Total GMM($)(Week 49 ),Total GMM($)(Week 50 ),Total GMM($)(Week 51 ),Total GMM($)(Week 52 ),Net Receipts($)(Week 49 ),Net Receipts($)(Week 50 ),Net Receipts($)(Week 51 ),Net Receipts($)(Week 52 ),Net Receipts (Units)(Week 49 ),Net Receipts (Units)(Week 50 ),Net Receipts (Units)(Week 51 ),Net Receipts (Units)(Week 52 ),CCOGS As A % Of PCOGS(Week 49 )(%),CCOGS As A % Of PCOGS(Week 50 )(%),CCOGS As A % Of PCOGS(Week 51 )(%),CCOGS As A % Of PCOGS(Week 52 )(%),PPM(Week 49 )(%),PPM(Week 50 )(%),PPM(Week 51 )(%),PPM(Week 52 )(%),External Box Price Competitiveness (% Of GV)(Week 49 )(%),External Box Price Competitiveness (% Of GV)(Week 50 )(%),External Box Price Competitiveness (% Of GV)(Week 51 )(%),External Box Price Competitiveness (% Of GV)(Week 52 )(%),Amzn GV(Week 49 ),Amzn GV(Week 50 ),Amzn GV(Week 51 ),Amzn GV(Week 52 ),Customer Returns($)(Week 49 ),Customer Returns($)(Week 50 ),Customer Returns($)(Week 51 ),Customer Returns($)(Week 52 ),Daily SoRoos%(Week 49 )(%),Daily SoRoos%(Week 50 )(%),Daily SoRoos%(Week 51 )(%),Daily SoRoos%(Week 52 )(%),IDQ Score(Week 49 ),IDQ Score(Week 50 ),IDQ Score(Week 51 ),IDQ Score(Week 52 ),Net Ordered Units(Week 49 ),Net Ordered Units(Week 50 ),Net Ordered Units(Week 51 ),Net Ordered Units(Week 52 )
B083VKYVD8,Diamond,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,2,1,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,1,1,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,100.00%,0.00%,0.00%,2,1,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,71.60,76.60,76.60,76.60,0,0,0,0
B083VK72KB,TATA,0.00,0.00,10.84,10.84,0,0,8.54,5.58,0.00,0.00,8.54,5.58,0.00%,0.00%,2.70%,(52.83)%,0,0,0.23,-2.95,0.00%,0.00%,18.51%,(24.90)%,1,1,1,9,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,11,10,9,0,0,0.00,0.00,0.00,49.71,0.00,0.00,0.00,6.00,0.00,0.00,0.00%,0.00%,15.96%,15.94%,0.00%,0.00%,3.03%,(48.58)%,0.00%,100.00%,100.00%,55.56%,1,1,1,9,0,0,0,0,0.00%,0.00%,0.00%,0.00%,100.00,100.00,100.00,100.00,0,0,1,2
B083VKVVDL,Diamond,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,1,1,0,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,27,26,26,24,0,0,0,0,0.00,0.00,5.95,5.95,0.00,0.00,2.00,2.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0,1,0,0,0,0,0,0,0.00%,100.00%,0.00%,0.00%,62.50,62.50,62.50,62.50,0,0,0,0
B00L2ZKWCI,American Garden,0.00,2.83,0.00,2.83,0,5.31,0,10.81,0.00,2.66,0.00,2.70,0.00%,(29.73)%,0.00%,(27.43)%,0,-1.73,0,-3.24,0.00%,24.60%,0.00%,25.89%,27,12,17,24,11.11%,0.00%,11.76%,20.83%,100.00%,0.00%,0.00%,100.00%,99.14%,0.00%,0.00%,82.76%,76,165,138,164,0,0.00,0,0.00,324.51,285.18,0.00,177.01,132.00,116.00,0.00,72.00,0.00%,18.50%,0.00%,18.50%,0.00%,7.48%,0.00%,9.06%,100.00%,100.00%,100.00%,100.00%,0,0,0,0,0,0,0,0,11.11%,0.00%,11.76%,20.83%,98.30,98.30,98.30,98.30,0,2,2,2
B0FTF86BJ4,TETLEY,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,1,1,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00,0.00,0.00,0.00,0,0,0,0
B088FCW4Z9,UNKNOWN,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,21,22,23,26,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,51.60,51.60,51.60,51.60,0,0,0,0
B083VL85MX,TATA,0.00,0.00,19.71,19.71,0,0,65.36,15.73,0.00,0.00,16.34,15.73,0.00%,0.00%,4.90%,(3.80)%,0,0,3.21,-0.62,0.00%,0.00%,23.37%,20.32%,2,1,5,3,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,5,1,0,0,0,0.00,0.00,0.00,14.90,0.00,0.00,0.00,1.00,0.00,0.00,0.00%,0.00%,15.97%,15.91%,0.00%,0.00%,8.81%,5.25%,0.00%,0.00%,0.00%,0.00%,2,1,4,3,0,0,0,0,0.00%,0.00%,0.00%,100.00%,100.00,100.00,100.00,100.00,0,1,3,2
B00L28CIQ8,American Garden,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,5,9,4,8,20.00%,44.44%,25.00%,87.50%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,100.00%,50.00%,21,20,21,27,0,0,0,0,5.34,5.34,6.42,53.44,1.00,1.00,1.00,10.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,75.00%,80.00%,100.00%,100.00%,4,6,3,4,0,0,0,0,20.00%,44.44%,25.00%,87.50%,95.50,95.50,95.50,95.50,0,0,0,0
B07576C7T7,UNKNOWN,0.00,1.30,0.00,1.30,0,1.28,0,1.28,0.00,1.28,0.00,1.28,0.00%,(62.61)%,0.00%,(66.81)%,0,-0.89,0,-0.87,0.00%,27.94%,0.00%,22.80%,0,1,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,43,42,42,41,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,15.99%,0.00%,15.94%,0.00%,14.23%,0.00%,14.23%,0.00%,100.00%,100.00%,0.00%,0,1,1,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,64.10,64.10,64.10,64.10,0,1,0,1
B06Y4RRR9Z,American Garden,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,2,5,5,4,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B07PKDJM35,American Garden,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,6,4,4,0,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0.00%,5,4,3,0,0,0,0,0,100.00%,100.00%,100.00%,0.00%,84.20,84.20,84.20,0,0,2,0,0
B00F8ETXQ0,Dilmah,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,1,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B083VKCGYM,Foster Clarks,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,4,3,1,3,100.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0.00%,1,1,1,0,0,0,0,0,100.00%,100.00%,100.00%,100.00%,78.70,78.70,78.70,0,0,0,0,0
B0C62C61N7,TATA,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,16,15,10,9,31.25%,40.00%,60.00%,33.33%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,100.00%,13,12,8,5,0,0,0,0,31.25%,40.00%,60.00%,33.33%,100.00,100.00,100.00,100.00,2,0,0,0
B01M4IDUTR,UNKNOWN,0.00,1.04,0.00,1.04,0,1.36,0,6.87,0.00,1.36,0.00,1.37,0.00%,(137.23)%,0.00%,(26.52)%,0,-2.05,0,-1.82,0.00%,37.41%,0.00%,43.17%,11,6,8,14,72.73%,66.67%,62.50%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,3,3,191,207,0,0.00,0,0.00,0.00,0.00,165.32,52.76,0.00,0.00,188.00,60.00,0.00%,3.10%,0.00%,15.91%,0.00%,35.40%,0.00%,36.04%,100.00%,100.00%,0.00%,28.57%,10,6,8,14,0,0,0,0,72.73%,66.67%,62.50%,0.00%,61.50,61.50,61.50,61.50,-2,1,2,5
B004TRNK20,Lotte,0.00,0.00,0.00,1.00,0,0,0,1.01,0.00,0.00,0.00,1.01,0.00%,0.00%,0.00%,(171.32)%,0,0,0,-2.58,0.00%,0.00%,0.00%,17.44%,23,11,9,18,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,100.00%,0.00%,1,1,2,1,0,0,0.00,0.00,0.00,0.00,0.00,37.35,0.00,0.00,0.00,40.00,0.00%,0.00%,0.00%,10.94%,0.00%,0.00%,0.00%,7.30%,0.00%,0.00%,100.00%,100.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,76.70,76.70,76.70,76.70,0,0,0,1
B01CEIFG4A,American Garden,0.00,0.00,0.00,3.42,0,0,0,3.31,0.00,0.00,0.00,3.31,0.00%,0.00%,0.00%,(49.86)%,0,0,0,-1.89,0.00%,0.00%,0.00%,26.62%,13,9,5,5,61.54%,55.56%,80.00%,100.00%,0.00%,100.00%,0.00%,100.00%,0.00%,100.00%,0.00%,100.00%,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,2.98,0.00,0.00,0.00,1.00,0.00%,0.00%,0.00%,18.50%,0.00%,0.00%,0.00%,9.97%,100.00%,100.00%,100.00%,100.00%,8,6,4,5,0,0,0,0,61.54%,55.56%,80.00%,100.00%,90.00,90.00,90.00,90.00,0,0,0,1
B083VKM94Q,Diamond,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,1,4,0,0,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,38,35,33,29,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,1,4,0,0,0,0,0,0,100.00%,100.00%,0.00%,0.00%,82.50,82.50,82.50,77.50,0,0,0,0
B0DKF4ZJDN,Afia,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,2,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,0,0,2,0,0,0,0,0.00%,0.00%,0.00%,100.00%,0,0,54.90,54.90,0,0,0,0
B083VK2HW5,Al Rifai,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,2,4,4,4,0.00%,50.00%,50.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,4,2,4,0,0,0,0,0.00%,50.00%,50.00%,100.00%,75.90,75.90,75.90,75.90,4,2,0,0
B083VK72NG,American Garden,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,8,8,13,7,87.50%,37.50%,30.77%,71.43%,100.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,20,47,52,44,0,0,0,0,36.98,98.62,46.23,0.00,12.00,32.00,15.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,83.33%,100.00%,8,7,7,5,0,0,0,0,87.50%,37.50%,30.77%,71.43%,98.30,98.30,98.30,98.30,0,0,2,-1
B07RVJGVNR,American Garden,0.00,0.00,0.00,3.54,0,0,0,15.56,0.00,0.00,0.00,3.11,0.00%,0.00%,0.00%,(31.37)%,0,0,0,-5.12,0.00%,0.00%,0.00%,16.29%,14,15,5,13,28.57%,33.33%,60.00%,38.46%,100.00%,0.00%,100.00%,100.00%,100.00%,0.00%,111.11%,77.78%,40,69,56,72,0,0,0,0.00,172.59,144.85,15.41,117.11,56.00,47.00,5.00,38.00,0.00%,0.00%,0.00%,18.50%,0.00%,0.00%,0.00%,0.96%,100.00%,62.50%,75.00%,55.56%,4,9,5,13,0,0,0,0,28.57%,33.33%,60.00%,38.46%,98.30,98.30,98.30,98.30,1,0,0,5
B0792L8SY6,Lotte,0.00,0.00,0.00,4.33,0,0,0,138.35,0.00,0.00,0.00,3.55,0.00%,0.00%,0.00%,(17.75)%,0,0,0,-23.94,0.00%,0.00%,0.00%,16.34%,21,38,52,85,80.95%,78.95%,100.00%,51.76%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0,0,0,78,0,0,0.00,0.00,0.00,0.00,0.00,584.53,0.00,0.00,0.00,190.00,0.00%,0.00%,0.00%,10.94%,0.00%,0.00%,0.00%,13.28%,0.00%,0.00%,0.00%,0.00%,17,37,50,81,0,0,0,0,80.95%,78.95%,100.00%,51.76%,75.00,75.00,75.00,75.00,0,9,1,29
B083VKDQ3Z,TATA,0.00,0.00,0.00,8.26,0,0,0,8.26,0.00,0.00,0.00,8.26,0.00%,0.00%,0.00%,(4.40)%,0,0,0,-0.42,0.00%,0.00%,0.00%,10.71%,1,2,6,6,0.00%,0.00%,33.33%,0.00%,100.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,100.00%,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,16.57,0.00,0.00,0.00,2.00,0.00%,0.00%,0.00%,10.94%,0.00%,0.00%,0.00%,(0.26)%,0.00%,0.00%,0.00%,0.00%,0,1,4,4,0,0,0,0,0.00%,0.00%,33.33%,0.00%,100.00,100.00,100.00,100.00,0,0,0,1
B0CTKBSTYM,TATA,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,3,1,10,5,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,0,8,4,0,0,0,0,0.00%,0.00%,100.00%,100.00%,0,0,75.00,75.00,0,0,0,0
B00HHP71JY,Lotte,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,1,0,1,3,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,1,3,0,0,0,0,100.00%,0.00%,100.00%,100.00%,77.50,77.50,77.50,77.50,0,1,0,0
B089GWTXPV,Al Rifai,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,7,8,4,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0,7,8,4,0,0,0,0,0.00%,100.00%,100.00%,100.00%,0,61.00,66.00,66.00,0,0,2,0
B07NF7KMMK,Al Rifai,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,5,3,4,0.00%,80.00%,33.33%,50.00%,100.00%,0.00%,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,24,24,27,27,0,0,0,0,0.00,9.09,15.15,12.12,0.00,3.00,5.00,4.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0,4,3,4,0,0,0,0,0.00%,80.00%,33.33%,50.00%,77.50,77.50,77.50,77.50,0,0,-2,0
B01C4L6IIK,Lotte,0.00,3.85,0.00,3.85,0,11.53,0,3.84,0.00,3.84,0.00,3.84,0.00%,(96.33)%,0.00%,(47.82)%,0,-8.94,0,-2.10,0.00%,(2.56)%,0.00%,28.73%,43,39,32,26,32.56%,84.62%,81.25%,61.54%,100.00%,0.00%,100.00%,100.00%,100.00%,0.00%,100.00%,0.00%,22,16,14,79,0,0.00,0,0.00,0.00,0.00,0.00,239.96,0.00,0.00,0.00,78.00,0.00%,11.10%,0.00%,10.94%,0.00%,19.97%,0.00%,19.97%,0.00%,0.00%,0.00%,0.00%,41,37,30,25,0,0,0,0,32.56%,84.62%,81.25%,61.54%,81.70,81.70,81.70,81.70,4,2,-3,2
B00L28CR7S,American Garden,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,11,5,13,9,63.64%,0.00%,30.77%,44.44%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,66.67%,38,32,28,26,0,0,0,0,0.00,0.00,0.00,15.40,0.00,0.00,0.00,4.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,50.00%,100.00%,10,1,6,6,0,0,0,0,63.64%,0.00%,30.77%,44.44%,93.00,93.00,93.00,93.00,0,0,0,0
B00L28CX1I,American Garden,0.00,0.00,4.87,4.87,0,0,8.95,8.95,0.00,0.00,4.47,4.47,0.00%,0.00%,(17.29)%,(18.93)%,0,0,-1.61,-1.75,0.00%,0.00%,22.82%,22.82%,6,8,11,13,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,20,28,38,47,0,0,0.00,0.00,16.95,46.60,76.25,84.73,4.00,11.00,18.00,20.00,0.00%,0.00%,18.50%,18.50%,0.00%,0.00%,5.30%,5.30%,100.00%,66.67%,27.27%,18.18%,6,7,11,13,0,0,0,0,0.00%,0.00%,0.00%,0.00%,96.00,96.00,96.00,96.00,0,0,2,4
B07JL5CPNV,Foster Clarks,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,1,0,5,6,100.00%,0.00%,80.00%,83.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0,0,2,0,0,0,0,0,100.00%,0.00%,80.00%,83.33%,0,83.70,83.70,0,-4,0,4,0
B07576C6TL,UNKNOWN,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,1,2,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,1,2,0,0,0,0,0.00%,0.00%,100.00%,100.00%,40.00,40.00,40.00,40.00,0,0,0,0
B008IJ9XRQ,American Garden,0.00,5.24,0.00,5.24,0,15.72,0,5.24,0.00,5.24,0.00,5.24,0.00%,(12.33)%,0.00%,(27.13)%,0,-2.00,0,-1.57,0.00%,29.13%,0.00%,28.56%,6,11,4,10,0.00%,0.00%,0.00%,60.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,1,1,0,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,18.50%,0.00%,18.50%,0.00%,13.04%,0.00%,13.04%,0.00%,0.00%,0.00%,0.00%,6,11,4,7,0,0,0,0,0.00%,0.00%,0.00%,60.00%,95.50,95.50,95.50,95.50,0,3,0,1
B00L2ZLC86,American Garden,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,2,3,4,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B07NF85QWR,Al Rifai,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,20,19,25,22,40.00%,57.89%,52.00%,63.64%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,41,37,36,32,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,100.00%,16,12,15,18,0,0,0,0,40.00%,57.89%,52.00%,63.64%,77.50,77.50,77.50,77.50,0,3,5,-5
